Wind,000905.SH,000905.SH,000905.SH,000905.SH,000905.SH
,中证500,中证500,中证500,中证500,中证500
日期,开盘价,最高价,最低价,收盘价,成交量
39155,2704.445,2740.532,2622.755,2708.687,5658027100
39156,2703.929,2760.844,2703.57,2760.844,5100980600
39157,2769.151,2777.409,2671.955,2710.861,5563313100
39160,2623.736,2760.089,2609.312,2751.477,4764988100
39161,2761.01,2811.153,2758.995,2810.714,4355898400
39162,2821.44,2859.032,2801.925,2859.006,4827675600
39163,2869.749,2899.346,2852.671,2861.146,5600569800
39164,2862.629,2901.785,2820.99,2897.999,5227235500
39167,2915.048,2989.051,2915.048,2989.051,5673677500
39168,2995.464,3040.348,2979.126,3039.534,5695780000
39169,3048.501,3060.189,2873.377,3004.295,6700933900
39170,3005.062,3008.223,2894.743,2894.779,5599479900
39171,2878.242,2935.239,2859.728,2926.064,3596241700
39174,2935.211,2993.63,2932.636,2993.63,3767358700
39175,3004.897,3042.461,2993.186,3042.461,4676698300
39176,3049.917,3084.617,3032.485,3078.901,5312635300
39177,3076.759,3137.018,3063.424,3133.142,5280165700
39178,3110.949,3189.108,3097.061,3182.797,5625205400
39181,3201.148,3243.883,3201.148,3240.302,6214375200
39182,3253.673,3261.527,3151.49,3261.527,6355660800
39183,3267.609,3309.984,3231.31,3309.745,6772377200
39184,3316.203,3387.412,3302.359,3387.412,6470744600
39185,3393.96,3419.994,3341.27,3358.632,6753507300
39188,3362.733,3458.073,3362.733,3458.067,6039685800
39189,3482.358,3558.216,3420.306,3558.216,7794423700
39190,3572.699,3652.72,3548.36,3649.714,7161400000
39191,3642.852,3642.852,3356.019,3435.78,7801430100
39192,3456.738,3624.823,3456.738,3614.391,6225114500
39195,3667.553,3784.079,3667.553,3782.256,7372002800
39196,3813.532,3861.574,3753.134,3821.416,8181431900
39197,3802.688,3822.413,3712.041,3805.046,6438927200
39198,3814.918,3854.046,3788.867,3853.269,5543334900
39199,3861.055,3871.401,3801.554,3845.813,5829740200
39202,3831.55,3909.044,3809.974,3903.689,6557115000
39210,3990.71,4093.01,3972.034,4091.133,7312397300
39211,4107.553,4125.418,3918.745,4099.126,8305249900
39212,4103.573,4146.585,4062.48,4128.081,6851392100
39213,4101.649,4130.901,4028.361,4109.403,6024275200
39216,4051.84,4164.809,4014.565,4133.826,5875138100
39217,4140.326,4161.519,3989.364,3998.777,6400179400
39218,3981.822,4118.244,3929.515,4118.139,5555939400
39219,4146.324,4235.05,4135.373,4221.913,6270870200
39220,4219.607,4261.456,4188.321,4235.185,5920970000
39223,4089.854,4364.156,4076.517,4364.156,7162174500
39224,4402.925,4484.533,4402.762,4459.813,8065068700
39225,4486.022,4582.454,4463.271,4582.306,7429000000
39226,4606.15,4625.921,4460.926,4571.714,8313528100
39227,4559.429,4665.978,4525.291,4649.857,7120866700
39230,4707.693,4784.428,4700.615,4761.701,8115643500
39231,4782.412,4853.88,4730.48,4853.643,7563410600
39232,4486.506,4751.035,4430.688,4456.279,8063030500
39233,4329.809,4414.612,4095.403,4267.781,7444530700
39234,4260.768,4317.302,3945.404,3960.442,6604351400
39237,3901.789,3930.341,3615.107,3618.688,4516643500
39238,3430.55,3660.509,3317.866,3659.941,7041323000
39239,3676.691,3786.77,3563.233,3736.931,6713567300
39240,3751.669,3936.835,3736.164,3936.766,6477424100
39241,3970.279,4036.883,3931.382,4002.868,6457133900
39244,4057.166,4117.254,4056.821,4104.551,6173008700
39245,4138.33,4218.606,3945.679,4218.436,7356973900
39246,4263.624,4398.61,4254.626,4372.53,7771329200
39247,4365.982,4399.521,4249.206,4311.975,6896110600
39248,4262.75,4349.162,4232.303,4316.53,5208474900
39251,4400.395,4454.784,4400.395,4439.185,5788577000
39252,4446.695,4529.281,4394.226,4529.033,6184438900
39253,4539.579,4589.219,4371.003,4396.218,6728099800
39254,4372.354,4452.479,4277.04,4374.488,5200246600
39255,4376.381,4386.932,4050.674,4123.215,5568941100
39258,4139.283,4184.327,3824.889,3851.944,4765213600
39259,3739.191,3930.039,3667.821,3928.703,4362727100
39260,3944.36,4031.634,3877.079,4022.313,4201226000
39261,4017.175,4026.095,3756.603,3757.978,3996948100
39262,3636.306,3718.176,3527.316,3585.486,3878781800
39265,3571.722,3658.144,3489.117,3644.79,3350486800
39266,3675.355,3710.083,3587.714,3704.706,3057577600
39267,3711.611,3716.505,3605.448,3622.518,2683980800
39268,3562.278,3570.052,3378.451,3380.179,2941409000
39269,3359.092,3594.416,3309.148,3591.377,3795462800
39272,3627.978,3737.692,3603.508,3711.714,4151975300
39273,3704.877,3704.877,3587.156,3606.187,3473693500
39274,3581.905,3653.311,3564.149,3653.311,2480642000
39275,3659.396,3687.151,3634.483,3671.175,2359861600
39276,3671.463,3672.344,3596.249,3655.845,2016354900
39279,3654.863,3662.36,3532.064,3532.064,2084593500
39280,3514.279,3641.503,3492.265,3610.382,2145445400
39281,3601.286,3673.903,3573.529,3624.341,2495989400
39282,3615.967,3652.535,3593.211,3640.282,1883875500
39283,3642.334,3791.308,3642.334,3788.744,3523285400
39286,3813.978,3984.788,3813.978,3984.788,5043356200
39287,4012.795,4097.468,3977.448,3993.019,5108945400
39288,3991.352,4106.826,3991.175,4106.826,4105760600
39289,4135.064,4212.322,4103.282,4190.881,4762039500
39290,4171.894,4269.852,4111.686,4269.767,4819096400
39293,4279.041,4386.287,4277.832,4353.092,5300965400
39294,4349.61,4403.665,4279.301,4403.584,5071250800
39295,4423.042,4435.243,4155.48,4161.135,5939887200
39296,4181.491,4336.811,4171.857,4336.811,4642575900
39297,4376.961,4424.266,4323.987,4408.047,5389607200
39300,4446.206,4504.661,4418.258,4504.344,5475012300
39301,4510.079,4510.079,4405.602,4470.142,5109886300
39302,4435.79,4465.566,4294.058,4395.427,4610560300
39303,4392.991,4444.957,4392.99,4442.06,3880722700
39304,4443.122,4443.122,4243.742,4348.811,4067867800
39307,4343.733,4350.349,4257.381,4329.765,4050241700
39308,4329.947,4440.757,4324.86,4436.206,3700829900
39309,4448.922,4460.17,4300.555,4412.795,3700102800
39310,4396.902,4462.576,4344.458,4438.959,3936771900
39311,4422.648,4482.731,4384.53,4390.883,3800565600
39314,4475.399,4570.571,4468.854,4570.571,4557650200
39315,4598.379,4636.636,4571.764,4625.28,4959184400
39316,4566.175,4704.878,4543.517,4685.058,5546843400
39317,4708.668,4739.892,4662.031,4733.839,5001558500
39318,4752.304,4765.17,4703.052,4742.953,5088111500
39321,4802.428,4822.023,4680.098,4724.544,5224181900
39322,4706.027,4734.562,4630.42,4729.791,4777647900
39323,4711.043,4762.46,4642.645,4701.439,4490727000
39324,4721.387,4849.632,4721.387,4843.707,5151990900
39325,4871.995,4914.965,4868.455,4897.636,5558788400
39328,4941.979,5023.522,4941.979,5008.833,6463971600
39329,5032.546,5055.614,4957.888,4980.529,5777406200
39330,4985.498,5016.475,4900.541,5010.729,4576678900
39331,5036.055,5080.34,5028.053,5065.515,5102993300
39332,5036.791,5051.539,4937.811,4939.231,5732459800
39335,4881.124,5038.949,4834.323,5038.941,4922455400
39336,5041.229,5054.09,4712.09,4718.312,5578424100
39337,4692.405,4797.423,4590.272,4770.769,4794435500
39338,4788.871,4872.661,4765.23,4872.661,4137063500
39339,4892.23,4948.102,4824.015,4936.694,4690156600
39342,4926.836,5052.762,4919.704,5047.597,5251173200
39343,5068.11,5096.539,5002.233,5096.239,4977486600
39344,5106.86,5114.962,5008.454,5029.101,4311097600
39345,5043.424,5083.288,5020.586,5079.078,4122437000
39346,5093.255,5098.759,4922.329,5028.843,4290105700
39349,5040.301,5080.564,4974.564,5054.73,3962657900
39350,5054.473,5081.849,4977.45,5013.06,3314722500
39351,5010.219,5034.802,4903.29,4932.521,2777092400
39352,4934.369,4972.827,4898.227,4972.716,2524521600
39353,5009.905,5099.057,5009.905,5083.65,3537240400
39363,5169.235,5178.6,5084.659,5088.596,3625830900
39364,5089.641,5142.174,5036.066,5141.892,3544319100
39365,5157.894,5166.088,5074.957,5109.1,3798366600
39366,5110.683,5114.231,4998.599,5005.498,3639437700
39367,5005.562,5006.513,4662.109,4891.386,4724476200
39370,4896.829,4905.594,4774.239,4890.596,3424587500
39371,4898.385,4943.978,4833.925,4943.559,2864493500
39372,4942.829,4955.684,4887.454,4929.536,2795908900
39373,4923.337,4923.337,4812.535,4814.462,2746148800
39374,4831.987,4884.427,4782.513,4813.952,2217660100
39377,4775.677,4812.223,4686.087,4688.292,2335567700
39378,4689.109,4736.027,4551.13,4688.722,2296157300
39379,4700.002,4712.314,4590.865,4596.635,2231658900
39380,4564.339,4564.339,4245.652,4251.497,3009804000
39381,4196.252,4268.312,4126.572,4228.946,2156056200
39384,4251.173,4289.233,4211.149,4288.789,1808084600
39385,4303.702,4388.428,4264.772,4388.327,1871390100
39386,4422.602,4556.794,4414.323,4550.183,2630961300
39387,4557.644,4557.644,4430.265,4431.099,2339303800
39388,4372.868,4404.255,4303.565,4329.631,2162477000
39391,4306.725,4396.036,4279.022,4361.872,1747105100
39392,4365.138,4431.381,4362.217,4395.011,1642033800
39393,4404.773,4432.363,4304.854,4385.856,1566719500
39394,4373.628,4373.628,4203.051,4205.65,1721560900
39395,4174.465,4215.869,4098.298,4153.236,1592924900
39398,4090.908,4119.083,3996.161,4098.556,1725797400
39399,4121.09,4171.249,4061.604,4114.509,1672508300
39400,4149.889,4264.397,4137.989,4263.995,1949137600
39401,4258.373,4275.242,4201.033,4210.704,1924592100
39402,4175.57,4224.412,4146.1,4217.228,1554542900
39405,4228.578,4319.766,4226.947,4313.28,1796855100
39406,4305.544,4389.15,4285.991,4371.676,1906283500
39407,4381.336,4399.813,4303.444,4308.422,1750841300
39408,4254.814,4259.764,4104.083,4113.309,1552808700
39409,4084.577,4194.342,4067.409,4193.98,1142511700
39412,4238.577,4266.98,4148.759,4151.876,1403576800
39413,4130.098,4173.195,4102.006,4108.951,1199554800
39414,4118.447,4154.996,4057.741,4078.041,1148278400
39415,4108.442,4187.229,4059.371,4185.267,1639897500
39416,4189.253,4196.686,4113.422,4122.932,1551179800
39419,4113.205,4186.483,4101.104,4170.263,1405232600
39420,4174.788,4209.044,4174.788,4194.015,1396754300
39421,4190.476,4273.134,4180.06,4273.045,1769960500
39422,4281.896,4292.905,4251.783,4291.068,1589408100
39423,4295.293,4362.22,4291.874,4362.22,1913081800
39426,4304.749,4484.107,4288.502,4483.831,2775695900
39427,4495.497,4535.145,4464.24,4534.937,2910164600
39428,4520.926,4573.521,4497.669,4544.681,2566401700
39429,4533.088,4564.363,4401.134,4402.636,2658376700
39430,4359.809,4499.559,4331.323,4499.53,2230746500
39433,4512.376,4564.249,4498.96,4506.042,2895440600
39434,4489.419,4531.258,4453.768,4467.812,1789208300
39435,4490.767,4575.413,4490.767,4565.622,2355673000
39436,4576.093,4627.69,4567.788,4621.393,2355278800
39437,4603.763,4692.12,4602.095,4691.533,2620085700
39440,4724.165,4810.561,4724.077,4772.638,3484513800
39441,4780.467,4820.43,4755.007,4815.209,2855699700
39442,4829.593,4912.841,4829.593,4912.841,3082379900
39443,4933.731,4987.211,4932.919,4963.453,3570187700
39444,4972.076,4984.215,4927.637,4947.603,2980357100
39449,4963.052,5125.323,4960.354,5123.934,3434591100
39450,5129.048,5241.552,5110.533,5230.749,4198748300
39451,5241.089,5246.107,5171.396,5243.032,3330859100
39454,5237.939,5358.589,5222.202,5347.806,4040371300
39455,5358.806,5367.542,5158.121,5200.552,4247288400
39456,5176.268,5356.482,5167.338,5356.482,3482378500
39457,5372.82,5438.308,5354.858,5382.326,4084967800
39458,5385.905,5392.266,5290.708,5376.797,3494823500
39461,5382.734,5450.887,5368.484,5445.102,3385086900
39462,5451.637,5495.386,5418.116,5487.088,3688040400
39463,5461.878,5463.2,5389.152,5412.911,3905999000
39464,5380.823,5467.134,5106.918,5270.956,4293508800
39465,5268.895,5320.454,5210.359,5317.448,3123822800
39468,5331.667,5343.869,5078.503,5097.226,3546297200
39469,4976.79,4976.79,4639.959,4661.826,4037446100
39470,4662.708,4912.48,4624.944,4912.058,3819475700
39471,4951.376,5116.489,4915.97,5080.926,4278003600
39472,5081.314,5146.858,5054.083,5096.69,3890438300
39475,5073.628,5073.628,4712.613,4740.501,3453456700
39476,4757.19,4888.785,4720.681,4840.636,2374443300
39477,4878.399,4950.181,4725.387,4851.426,2490447600
39478,4839.403,4868.31,4661.594,4663.415,1856793500
39479,4653.538,4686.604,4308.52,4456.927,2251366300
39482,4570.111,4821.075,4570.111,4820.387,2130505300
39483,4818.542,4889.378,4751.225,4838.995,2077392100
39491,4798.568,4884.685,4749.147,4813.581,1558704000
39492,4842.943,4929.771,4842.943,4910.358,1611346900
39493,4884.365,4886.055,4800.644,4886.016,1916278000
39496,4953.026,5072.113,4946.511,5043.144,2892275400
39497,5054.611,5137.84,5026.558,5133.361,2882332500
39498,5152.281,5171.179,5079.772,5089.439,3147715100
39499,5068.026,5184.148,5022.654,5153.601,3155457900
39500,5140.122,5151.292,4938.73,5029.198,3119916600
39503,5038.627,5068.982,4856.477,4869.654,2673558900
39504,4974.708,5021.597,4729.85,4868.814,2528759500
39505,4880.163,4977.335,4854.154,4977.335,2377489800
39506,4986.443,5045.109,4935.303,4989.412,2411761400
39507,4984.396,5058.121,4976.147,5057.617,2539468800
39510,5044.941,5227.791,5014.283,5227.732,3742256100
39511,5246.414,5279.213,5177.736,5192.593,4316811500
39512,5171.783,5218.301,5068.2,5214.238,3857930000
39513,5229.782,5296.263,5220.365,5223.82,4475802000
39514,5194.659,5208.895,5104.916,5115.916,2995378400
39517,5081.109,5084.396,4915.44,4948.353,2385787900
39518,4906.144,5015.932,4841.557,5015.932,2043951000
39519,5095.972,5122.536,4880.702,4881.03,2253938100
39520,4829.236,4844.177,4589.508,4688.679,2592477800
39521,4665.829,4718.18,4598.154,4662.316,1657934500
39524,4641.921,4642.73,4299.559,4302.614,2111284700
39525,4237.304,4327.38,3926.459,3986.319,2433098000
39526,4064.996,4241.942,3989.636,4176.486,2551731000
39527,4112.704,4394.755,3956.033,4347.743,2842838600
39528,4347.273,4448.064,4315.675,4405.856,2571735900
39531,4459.507,4489.459,4312.767,4314.581,2575754800
39532,4233.951,4386.836,4190.543,4367.341,2238657400
39533,4383.73,4446.535,4317.058,4352.053,1945963700
39534,4298.387,4298.387,4115.523,4119.785,2174819800
39535,4072.038,4248.399,3948.846,4241.452,2307619900
39538,4129.928,4200.763,4042.621,4044.098,1905310500
39539,4024.439,4070.115,3695.508,3704.273,2275357500
39540,3725.188,3778.573,3464.406,3500.522,2307609000
39541,3469.785,3631.552,3392.082,3588.762,1893883900
39545,3544.31,3825.849,3506.785,3822.371,2185472800
39546,3832.917,3941.242,3806.286,3908.802,2515005700
39547,3887.992,3960.767,3694.962,3695.306,2432022100
39548,3639.608,3803.647,3614.703,3803.456,2071331200
39549,3831.043,3898.514,3823.671,3862.363,1990794100
39552,3778.689,3779.253,3597.083,3607.218,2082689800
39553,3588.234,3723.267,3529.179,3723.267,1813773100
39554,3717.125,3732.775,3612.589,3633.675,1741319400
39555,3632.825,3695.17,3458.526,3511.914,1722470400
39556,3483.855,3495.028,3333.11,3338.274,1673230700
39559,3578.8,3579.577,3273.578,3314.506,2183780500
39560,3264.662,3281.48,3093.67,3266.383,1905984900
39561,3238.46,3428.555,3210.751,3409.774,2277804000
39562,3692.553,3726.868,3603.955,3723.071,4708573100
39563,3716.508,3873.332,3669.357,3756.33,4279201300
39566,3696.934,3779.576,3667.581,3729.562,3077874100
39567,3714.788,3782.524,3708.585,3759.545,2588578200
39568,3771.193,3910.407,3771.193,3903.178,3779083100
39573,3943.198,4046.675,3895.644,4040.159,3917236700
39574,4015.554,4086.429,3969.971,4024.99,3984170000
39575,4001.592,4049.112,3849.984,3850.226,3747052900
39576,3805.335,3985.197,3796.548,3985.197,3182052800
39577,4014.165,4049.784,3891.491,3986.24,3744927200
39580,3926.052,4110.7,3893.386,4069.145,3769750400
39581,3944.543,4107.588,3932.714,4078.877,4698103700
39582,4076.875,4171.273,4076.875,4168.486,4368368200
39583,4186.746,4230.766,4131.252,4131.252,3973506700
39584,4126.646,4160.402,4005.07,4071.91,3065280800
39587,4059.283,4100.563,4008.572,4070.049,2280592900
39588,4070.795,4098.653,3792.149,3813.935,3128654600
39589,3757.059,3932.3,3663.199,3908.772,3440060700
39590,3866.701,3958.446,3834.539,3871.553,3141597500
39591,3857.221,3890.161,3746.013,3829.645,2924549200
39594,3804.296,3812.308,3726.759,3728.751,2832366900
39595,3712.762,3752.962,3678.997,3743.539,2010865900
39596,3749.602,3864.812,3730.744,3847.258,2352387500
39597,3839.544,3859.848,3749.216,3749.216,2425829800
39598,3744.25,3781.331,3695.286,3755.631,2134545800
39601,3747.588,3804.786,3730.138,3788.153,2100802600
39602,3789.035,3804.556,3741.413,3771.097,2260091700
39603,3759.875,3764.565,3667.265,3704.078,2051803100
39604,3690.86,3705.455,3639.814,3657.487,1722546700
39605,3662.054,3680.268,3607.242,3629.923,1510607000
39609,3487.048,3487.048,3297.906,3312.794,1887580800
39610,3250.439,3270.853,3165.704,3226.923,2012634300
39611,3209.919,3244.575,3125.092,3197.545,2000154000
39612,3202.264,3227.481,3042.499,3045.105,1758687400
39615,3041.695,3076.441,2926.707,2977.818,1578075800
39616,2974.088,3005.787,2776.849,2791.289,1851296700
39617,2767.804,2970.404,2684.666,2951.844,2635683400
39618,2927.164,2936.682,2700.369,2702.801,2398157400
39619,2718.781,2866.612,2596.839,2764.28,2758583800
39622,2726.448,2779.008,2693.064,2717.969,1667665700
39623,2708.777,2818.919,2702.627,2806.774,2024482600
39624,2805.59,2966.895,2797.12,2966.895,2844975200
39625,2965.46,3041.37,2939.859,3003.302,3042573800
39626,2902.015,2920.109,2762.193,2792.705,2606642000
39629,2762.342,2838.183,2737.747,2813.716,1636176900
39630,2819.534,2831.911,2741.114,2765.064,1701835300
39631,2768.722,2848.63,2754.686,2811.225,1725578500
39632,2776.92,2973.377,2742.738,2941.521,3075141300
39633,2931.845,2979.802,2913.203,2941.085,2687975000
39636,2948.69,3096.274,2948.69,3094.845,3449253200
39637,3101.294,3154.274,3044.672,3142.32,3657610800
39638,3148.607,3226.197,3146.736,3226.147,4209814200
39639,3186.586,3264.02,3152.489,3152.489,4204745100
39640,3133.685,3167.823,3074.055,3132.733,3015470900
39643,3111.58,3198.608,3100.044,3198.352,2604078400
39644,3208.548,3231.374,3085.119,3106.326,3264524300
39645,3072.408,3081.414,2893.36,2948.526,2760995500
39646,2991.352,3031.889,2901.944,2918.369,2392885100
39647,2935.645,3026.137,2855.921,3015.798,2368238300
39650,3002.464,3151.026,2982.511,3139.509,2866379700
39651,3138.764,3183.185,3126.17,3150.015,2921311200
39652,3161.21,3180.181,3116.837,3122.687,2839507100
39653,3137.443,3206.379,3134.973,3200.735,3085312800
